Type,URL,Status,Result,Note
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=HSU&q=%EC%BD%94%EC%8A%A4%ED%94%BC+200,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=HSU&q=%EB%AF%B8%EA%B5%AD+%EB%8B%A4%EC%9A%B0+%EC%82%B0%EC%97%85,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=HSU&q=%EB%AF%B8%EA%B5%AD+%EB%82%98%EC%8A%A4%EB%8B%A5+%EC%A2%85%ED%95%A9,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=HSU&q=%EB%AF%B8%EA%B5%AD+S%26P+500,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=Z6T&q=%EB%AF%B8%EA%B5%AD+USD,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=Z6T&q=%EC%9D%BC%EB%B3%B8+JPY100,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=Z6T&q=%EC%9C%A0%EB%A1%9C+EUR,200,PASS,-
UI,https://finance.daum.net/my,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=1CI&q=%ED%95%9C%ED%99%94%ED%88%AC%EC%9E%90%EC%A6%9D%EA%B6%8C%EC%9A%B0,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=1CI&q=%EB%B6%80%EA%B4%91%EC%95%BD%ED%92%88,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=1CI&q=%EC%82%BC%EC%9D%BC%EC%94%A8%EC%97%94%EC%97%90%EC%8A%A4,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=1CI&q=%EA%B4%91%EC%A0%84%EC%9E%90,200,PASS,-
UI,https://focus.daum.net/daum/m/algorithm/part5,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%ED%95%9C%ED%8C%A8%EC%8A%A4%20%EA%B3%B5%EB%AA%A8%EC%A3%BC,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EB%B0%95%EC%99%95%EC%97%B4%20%EA%B5%AD%EB%82%B4%20%EC%86%A1%ED%99%98,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EC%B9%B4%ED%83%80%EB%A5%B4%20LNG%20%EA%B3%B5%EA%B8%89%20%EC%A4%91%EB%8B%A8,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EA%B9%80%EC%A7%80%EC%9B%90,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EC%A2%85%EB%9F%89%EC%A0%9C%20%EB%B4%89%ED%88%AC,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EC%B9%B4%EC%B9%B4%EC%98%A4%20%EA%B2%8C%EC%9E%84%EC%A6%88,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EB%AF%BC%EC%83%9D%EC%A7%80%EC%9B%90%EA%B8%88,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EC%B2%AD%EC%99%80%EB%8C%80%20%EB%B9%84%EC%83%81%EA%B2%BD%EC%A0%9C%EC%83%81%ED%99%A9%EC%8B%A4,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EC%9D%B4%EC%9E%AC%EB%AA%85,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT2&rtmaxcoll=AIO,NNS,DNS&q=%EC%9D%B4%EC%A3%BC%ED%9D%AC%20%EA%B5%AD%ED%9A%8C%EC%9D%98%EC%9B%90,200,PASS,-
UI,https://video.daum.net/shorts/middle?slot=video_short_best,200,PASS,-
UI,https://video.daum.net/s/462078760?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462068123?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462071819?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462050847?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462074517?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462059143?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462061765?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462052013?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462072051?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://video.daum.net/s/462074575?slot=video_short_pcwidget&seedId=toros_shortform_yozm_trend_lints,200,PASS,-
UI,https://kakaogames.com/,200,PASS,-
UI,https://chronoodyssey.kakaogames.com/ko/?utm_source=daumgame&utm_medium=display&utm_campaign=kr_co_cbt&utm_content=banner,200,PASS,-
UI,https://archeagewar.sng.link/A2x4d8/r56mg/kwcs,Error,FAIL,접속 불가/타임아웃
UI,https://www.melon.com/chart/index.htm,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12927820&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=601555642&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12927820&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=601555636&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12845274&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=601237102&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12806237&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=601013499&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12869629&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=601332163&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12160000&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=600287375&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12927820&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=601555637&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=11183506&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=36397952&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=11312872&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=36730261&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=album&cId=12927820&ref=W10200,200,PASS,-
UI,https://m2.melon.com/kakaoGatePage.htm?cType1=content&cType2=song&cId=601555639&ref=W10200,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/256/20260324203504404,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/987/20260324211837293,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/998/20260324153501977,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/250/20260324132645675,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/482438/20260324200109533,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/5765885/20260325033126843,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/977/20260324113450413,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/5108368/20260324212348376,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/1007/20260324163300401,200,PASS,-
UI,https://gallery.v.daum.net/p/viewer/965/20260325115902742,200,PASS,-
UI,https://brunch.co.kr/@daum,200,PASS,-
UI,https://brunch.co.kr/@daum/34,200,PASS,-
UI,https://focus.daum.net/daum/pc/sitemap.html,200,PASS,-
UI,https://career.axzcorp.com/,200,PASS,-
UI,https://policy.daum.net/policy/adinfo,200,PASS,-
UI,https://register.search.daum.net/index.daum,200,PASS,-
UI,https://career.axzcorp.com/recruit,200,PASS,-
UI,http://member.daum.net/my,200,PASS,-
UI,https://policy.daum.net/policy/info,200,PASS,-
UI,https://policy.daum.net/policy/oppolicy,200,PASS,-
UI,https://policy.daum.net/policy/youthpolicy,200,PASS,-
UI,https://policy.daum.net/policy/location,200,PASS,-
UI,https://policy.daum.net/policy/privacy,200,PASS,-
UI,https://focus.daum.net/daum/pc/accessibility.html,200,PASS,-
UI,https://cs.daum.net/,Error,FAIL,접속 불가/타임아웃
UI,https://career.axzcorp.com/,200,PASS,-
